,name,type,address,zip,lat,lon
4746,Gracious Care Agency LLC,healthcare,15 Mary Moore Beatty Cir,2126.0,42.27274,-71.07946
4747,Margaret M. Shea RN Adult Day Health Program,healthcare,229 River St,2126.0,42.2713676463453,-71.0816965442044
4748,"Martha M Vibbert, PhD",healthcare,255 River St,2126.0,42.2719841003418,-71.08330535888672
4749,Vanguard General Services,park,112 Gladeside Ave,2126.0,42.27495956420898,-71.08570098876953
4750,Kalpita H Rane PT,healthcare,1520 Blue Hill Ave,2126.0,42.271962,-71.093316
4751,Laura J Gregor-Hodne DC,healthcare,1370 Blue Hill Ave,2126.0,42.27655,-71.09313
4752,No Name Deli & Grocery Two,grocery,1300 Blue Hill Ave,2126.0,42.27927780151367,-71.09280395507812
4753,La Pou La Boutique,grocery,1330 Blue Hill Ave,2126.0,42.27828979492188,-71.09310913085938
4754,Covil Home Care LLC,healthcare,1549 Blue Hill Ave,2126.0,42.270942,-71.093856
4755,Globus Dental Care Center At Mattapan,healthcare,1634 Blue Hill Ave,2126.0,42.268288,-71.093447
4756,Hope Chiropractic Clinic,healthcare,1594 Blue Hill Ave,2126.0,42.26958,-71.09295
4757,"Perspectives Health Services, LLC",healthcare,1525 Blue Hill Ave,2126.0,42.271828,-71.094041
4758,Community Connection Healthcare,healthcare,1537 Blue Hill Ave,2126.0,42.27128982543945,-71.093994140625
4759,Abbey Rd Home Care Services Inc,healthcare,1613 Blue Hill Ave Ste 301,2126.0,42.269207,-71.094373
4760,Priority Professional,healthcare,1613 Blue Hill Ave Ste 302,2126.0,42.269207,-71.094373
4761,Tarma J Johnson NP,healthcare,1575 Blue Hill Ave,2126.0,42.269678,-71.094134
4762,STD Testing,healthcare,1575 Blue Hill Ave,2126.0,42.269738,-71.094098
4763,Auguste-Swann Yves-Line,healthcare,1575 Blue Hill Ave,2126.0,42.26999282836914,-71.09400939941406
4764,Kool Smiles,healthcare,1615 Blue Hill Ave,2126.0,42.268937,-71.094301
4765,Alovias Health Services,healthcare,1613 Blue Hill Ave,2126.0,42.2691,-71.09422
4766,Advanced Chiropractic Therapy LLC,healthcare,1651 Blue Hill Ave,2126.0,42.267961,-71.094072
4767,Camilo Liquor & Market,grocery,7 Edgewater Dr,2126.0,42.266682,-71.095466
4768,A7 Food Store,grocery,556 River St,2126.0,42.266623,-71.095938
4769,556 Riverside Market,grocery,556 River St,2126.0,42.26662,-71.09602
4770,Whitworth Dental Assoc,healthcare,542 River St,2126.0,42.26697540283203,-71.09481048583984
4771,River St Grill,healthcare,542 River St,2126.0,42.26697540283203,-71.09481048583984
4772,Hyde Park Health,healthcare,745 River St,2126.0,42.263786,-71.103503
4773,Frantzworld.com,healthcare,"4 Bismarck st, Mattapan, ma",2126.0,42.26964,-71.09937
4774,PCP Extraordinary Home Care,healthcare,,2126.0,42.2733,-71.0943
4775,Mattapan Opioid Addiction Treatment,healthcare,,2126.0,42.2733,-71.0943
4776,"Mindset Social Solutions, Inc.",healthcare,,2126.0,42.2733,-71.0943
4777,Tejeda Family Market Inc,grocery,1435 Blue Hill Ave,2126.0,42.27559,-71.09392
4778,Step N Out Mart,grocery,609 Walk Hill St,2126.0,42.280934,-71.097835
4779,Family Food Shop,grocery,609 Walk Hill St,2126.0,42.280934,-71.097835
4780,Milton Residences,healthcare,6 Adams St,2126.0,42.27085494995117,-71.06727600097656
4781,Metamorphosis of Lower Mills,grocery,1153 Washington St,2126.0,42.2721214,-71.0690231
4782,Children & Family Dentistry & Braces,healthcare,90 River St,2126.0,42.270669,-71.07465
4783,Metamorphosis,grocery,1153 Washington St,2126.0,42.272423,-71.068896
4784,Beth Israel Deaconess HealthCare,hospital,1100 Washington St,2126.0,42.2737095487723,-71.0697983709587
4785,Tedeschi Food Shop,grocery,14 Maverick Sq,2113.0,42.369266,-71.039874
4786,East Boston Neighborhood Health Center,healthcare,10 Gove St,2113.0,42.36974,-71.0396
4787,East Boston Dental Associates,healthcare,3 Meridian St,2113.0,42.370327,-71.038774
4788,Dr. Dental,healthcare,55 Meridian St,2113.0,42.371598,-71.038786
4789,Bob's Grocery Store,grocery,160 Endicott St,2113.0,42.3654675207223,-71.0575077601813
4790,Bella's Market,grocery,73 Maverick Sq,2113.0,42.3698744974475,-71.0386103640149
4791,J K Market II,grocery,232 Sumner St,2113.0,42.36874,-71.03901
4792,Rosi's Market,grocery,226 Sumner St,2113.0,42.3686698093206,-71.0390190013111
4793,Station Grocery,grocery,9 Maverick Sq,2113.0,42.36893,-71.039242
4794,Logan Chiropractic,healthcare,25 Maverick Sq,2113.0,42.369225,-71.039018
4795,Lewis Mall Harbor Park,park,Lewis St,2113.0,42.368202,-71.040286
4796,Maverick Family Support Program,healthcare,209 Sumner St,2113.0,42.368611,-71.039548
4797,Hunger,healthcare,145 Border St,2113.0,42.373636,-71.040565
4798,Central Square Smiles,healthcare,38 Central Sq,2113.0,42.37441253662109,-71.03958892822266
4799,East Boston WIC Program,healthcare,120 Liverpool St,2113.0,42.373013,-71.040814
4800,DR Rezania Dental Office,healthcare,154 Meridian St,2113.0,42.374009,-71.039286
4801,Veterans Park,park,Liverpool St,2113.0,42.372317,-71.040375
4802,Boston Therapy,healthcare,50 Meridian St Ste 403,2113.0,42.3712689523548,-71.0391447848685
4803,Consumer Market Corporation,supermarket,60 Maverick St,2113.0,42.37121200561523,-71.04096984863281
4804,East Boston Family Dental,healthcare,79 Meridian St,2113.0,42.3720778404011,-71.0388928117907
4805,East Boston Health Center Corporation,healthcare,20 Maverick St,2113.0,42.37167358398438,-71.04208374023438
4806,East Boston Neighborhood Health,healthcare,79 Paris St,2113.0,42.36992263793945,-71.03978729248047
4807,198 Sumner Street,park,198 Sumner St,2113.0,42.36922073364258,-71.0399398803711
4808,Elder Service Plan of East Boston,healthcare,20 Maverick Sq,2113.0,42.36970901489258,-71.03955841064453
4809,Ebnhc,healthcare,20 Maverick Sq,2113.0,42.36970901489258,-71.03955841064453
4810,Donald L Feldman,healthcare,3 Meridian St,2113.0,42.37032699584961,-71.03878021240234
4811,Los Paisanos Market LLC,grocery,11 Meridian St,2113.0,42.3705463342448,-71.0388501155169
4812,Ospina Antonio,grocery,9 Meridian St,2113.0,42.3704833984375,-71.03874206542969
4813,Rachna JHA DMD,healthcare,55 Meridian St,2113.0,42.371657,-71.038761
4814,Mi-Tierra Market,grocery,71 Meridian St,2113.0,42.371968,-71.038819
4815,East Boston Farmers Market,grocery,"Central Square, East Boston, Intersection of Bennington, Meridian, and Border Streets",2113.0,42.374852,-71.039549
4816,Cordia Senior Living,healthcare,197 8th St Ste 900,2113.0,42.373455,-71.051965
4817,40 Charles River Avenue,park,40 Charles River Ave,2113.0,42.37061309814453,-71.0608901977539
4818,Paul Revere Park,park,Constitution Plz,2113.0,42.3716332372871,-71.0581837208492
4819,Anthony V Bova DR,healthcare,79A Prince St,2113.0,42.365487,-71.055636
4820,Perfect Baby Massage,healthcare,40 Cooper St,2113.0,42.36436,-71.05714
4821,VPNE Parking Solutions,park,181 N Washington St,2113.0,42.36649322509766,-71.05821228027344
4822,TeenLife,park,77 N Washington St Fl 2,2113.0,42.365012,-71.058014
4823,VA Boston Clinic,healthcare,251 Causeway St,2113.0,42.366365,-71.058852
4824,183 North Washington Street Lot-Valet,park,183 N Washington St,2113.0,42.36651229858398,-71.05821990966797
4825,DISA Global Solutions,healthcare,98 N Washington St #107,2113.0,42.365517,-71.058718
4826,North End Bodyworks,healthcare,90 N Washington St,2113.0,42.365349,-71.058688
4827,The Beverly Garage-Valet,park,101 Beverly St,2113.0,42.36554718017578,-71.0595703125
4828,Prince Pantry,grocery,101 Prince St,2113.0,42.36589050292969,-71.0564193725586
4829,Langone Park,park,542 Commercial St,2113.0,42.36818,-71.05615
4830,588 Commercial Street Lot,park,588 Commercial St,2113.0,42.36785507202148,-71.0570068359375
4831,Charter Street Park,park,Charter St,2113.0,42.366682,-71.053477
4832,Statue Of Paul Revere,park,Hanover St & Clark St,2113.0,42.36557,-71.053205
4833,Nardone Ottavio Medical Doctor,healthcare,358 Hanover St,2113.0,42.36523,-71.053236
4834,Green Cross Pharmacy,healthcare,393 Hanover St,2113.0,42.3651766085186,-71.052975764617
4835,Villa Michelangelo Metro Management,hospital,1 Michelangelo St,2113.0,42.367186,-71.055057
4836,Salem Market,grocery,170 Salem St Ste 4,2113.0,42.36625,-71.055001
4837,Polcari Park,park,Prince St,2113.0,42.365053,-71.054407
4838,Michelle A Ricupero NP,healthcare,332 Hanover St,2113.0,42.364766,-71.053664
4839,Mondello Pharmacy,healthcare,71 Prince St,2113.0,42.365214,-71.055318
4840,Drug & Alcohol Helpline,healthcare,,2113.0,42.3653,-71.0551
4841,D'Stress Massage Theraphy,healthcare,113 Salem St,2113.0,42.364295,-71.055358
4842,43 Stillman St. Lot-Residence,park,43 Stillman St,2113.0,42.36381530761719,-71.05758666992188
4843,Chiropractic Care After Accident,healthcare,81 Endicott St,2113.0,42.364148,-71.057199
4844,34 Cooper Street Lot,park,34 Cooper St,2113.0,42.36398696899414,-71.05701446533203
4845,North End Chiropractic,healthcare,414 Commercial St Ste 1A,2113.0,42.3669066009271,-71.0521660917165
4846,Kevin J Loughlin Chiropractor,healthcare,414 Commercial St,2113.0,42.366932,-71.052267
4847,Uscg Isc Boston,healthcare,427 Commercial St,2113.0,42.367617,-71.052996
4848,Michael J Overbeck DDS,healthcare,427 Commercial St,2113.0,42.36754989624023,-71.05276489257812
4849,Puopolo Park,park,Commercial St & Foster St,2113.0,42.3677483,-71.0539932
4850,Venus Spa & Salon,healthcare,50 Meridian St,2113.0,42.3712625,-71.039423
4851,Vision North,healthcare,77 N Washington St,2113.0,42.3651301,-71.0582351
4852,North End Foot Center,healthcare,260 North St,2109.0,42.3636957152845,-71.0522594116994
4853,Salumeria Italiana,grocery,151 Richmond St,2109.0,42.3634830801612,-71.0544157479332
4854,North End Dental Associates,healthcare,215 Hanover St,2109.0,42.362769,-71.055306
4855,Portside Market,grocery,50 Lewis St,2109.0,42.367129,-71.040716
4856,Piers Park,park,95 Marginal St,2109.0,42.3651317315146,-71.0367162555849
4857,The Corner Store,grocery,270 Hanover St,2109.0,42.363777164244,-71.0546607164197
4858,Giangrasso Dental,healthcare,279 Hanover St,2109.0,42.363603,-71.054526
4859,North End Acupuncture & Chinese Herbal Medicine - Acupuncturist Boston Area,healthcare,256 Hanover St Floor 2nd,2109.0,42.363662,-71.055007
4860,North End Acupuncture & Chinese Herbal Medicine,healthcare,256 Hanover St 2nd Fl,2109.0,42.363665,-71.055007
4861,Chiropractic Treatment,healthcare,260 Hanover St,2109.0,42.363606,-71.05491
4862,"Sara Phelps, LMT",healthcare,256 Hanover St,2109.0,42.363596,-71.054987
4863,Alba Produce,grocery,18 Parmenter St,2109.0,42.363793,-71.055182
4864,Pilot House Park,park,52 Eastern Ave,2109.0,42.36387252807617,-71.04979705810547
4865,"AnTolRx, Inc.",healthcare,2 Atlantic Ave,2109.0,42.363971,-71.050278
4866,Sargent's Wharf Lot,park,269 Commercial St,2109.0,42.36458587646484,-71.05064392089844
4867,Hordon Health Llc,healthcare,294 North St,2109.0,42.364037,-71.052084
4868,Nona's Market,grocery,292 North St,2109.0,42.3640464777118,-71.0519132714643
4869,Stillman's Farm,grocery,200 Hanover St,2109.0,42.363407,-71.05455
4870,Sarah D Shih DDS MS DMSC,healthcare,279 Hanover St,2109.0,42.36358,-71.05446
4871,Shevani Pareek DDS,healthcare,215 Hanover St Ste 3,2109.0,42.362741,-71.05522
4872,Dr pareeks dental office,healthcare,"215 Hanover st, suit 204",2109.0,42.362724,-71.055239
4873,Companion Health Service,healthcare,149 North St Ste 1,2109.0,42.3628,-71.05413
4874,Haymarket Square,grocery,96 Blackstone St,2109.0,42.361441,-71.056239
4875,Meat & Fish Market,grocery,88 Blackstone St,2109.0,42.361404,-71.056376
4876,Rose Kennedy Greenway-North End,park,John F Fitzgerald Surface Rd,2109.0,42.36184,-71.05579
4877,New Meat Market,grocery,94 Blackstone St,2109.0,42.361493,-71.05634
4878,Pediatric Chiropractic,healthcare,94 Blackstone St,2109.0,42.361528,-71.0564
4879,A-1 Translation Services,healthcare,120 Blackstone St,2109.0,42.361819,-71.056776
4880,North End Community Nursing Home,healthcare,70 Fulton St,2109.0,42.362404,-71.053592
4881,290 Commercial St. Lot,park,290 Commercial St,2109.0,42.36467361450195,-71.05147552490234
4882,745 Atlantic Avenue Parking,park,286 Commercial St,2109.0,42.36462783813477,-71.05139923095703
4883,Waterfront Chiropractic,healthcare,205 Commercial St,2109.0,42.363042,-71.051596
4884,DR Jeffery Kennis,healthcare,205 Commercial St,2109.0,42.363033,-71.051653
4885,North End Muscular Therapy,healthcare,73 Commercial St,2109.0,42.361352,-71.053047
4886,Boston Drug Treatment Centers,healthcare,71 Commercial St Ste 237,2109.0,42.361305,-71.05301
4887,Armenian Heritage Park,park,Rose Fitzgerald Kennedy Greenway,2109.0,42.3611,-71.0532
4888,Red's Best Seafood at the Boston Public Market,grocery,100 Hanover St,2109.0,42.3619445,-71.0568845
4889,7-Eleven,grocery,103 State St,2109.0,42.3590632,-71.0550538
4890,Boston Harbor Islands,park,191W Atlantic Ave,2109.0,42.3615637,-71.0523767
4891,Rotary Variety,grocery,309 Old Colony Ave,2109.0,42.3296318054199,-71.052978515625
4892,Going Bananas,grocery,64 Salem St,2109.0,42.3633953,-71.0561028
4893,Haymarket,grocery,96 Blackstone St,2109.0,42.3615,-71.05641
4894,Boston Halal Meat Market,grocery,114 Blackstone St,2109.0,42.3618683964014,-71.0566641390324
4895,Christopher Columbus Waterfront Park,park,Atlantic Ave & Richmond St,2109.0,42.3616582704001,-71.0519084931724
4896,Adara Spa,healthcare,115 Lewis Wharf,2109.0,42.363176298173,-71.049427811363
4897,Smart Drug Testing,healthcare,240 Commercial St,2109.0,42.36386,-71.05146
4898,"Frank S. Campo, DPM, FACFO",healthcare,260 North St,2109.0,42.3636905,-71.052396
4899,Golden Goose Market,grocery,179 Commercial St,2109.0,42.3628576068212,-71.0517229164936
4900,Cram Seafood Company,grocery,145 Shirley St,2125.0,42.32576,-71.06779
4901,Nike Factory Store,supermarket,33 District Ave,2125.0,42.3251450129043,-71.0654499705208
4902,Target Optical,healthcare,7 Allstate Rd,2125.0,42.3293065879488,-71.063175201416
4903,Brother's Supermarket,grocery,776 Dudley St,2125.0,42.3173649,-71.065838
4904,body + fuel,healthcare,1115 Dorchester Ave,2125.0,42.31254,-71.05755
4905,Lambert's Rainbow Market,grocery,777 Morrissey Blvd,2125.0,42.294829,-71.048294
4906,Bay Cove Human Services,healthcare,66 Canal St,2203.0,42.3637857010426,-71.0594670389238
4907,Kraft and Schrott Dental Associates,healthcare,25 New Chardon St,2203.0,42.36212,-71.061763
4908,CitiDental Tremont,healthcare,32 Tremont St,2203.0,42.358504,-71.059778
4909,CITIDental Boston,healthcare,63 Court St,2203.0,42.359351,-71.058983
4910,Bodywaves Therapeutic Massage,healthcare,145 Hanover St,2203.0,42.361675,-71.057029
4911,Common Wealth Psychology,healthcare,225 Friend St,2203.0,42.364521,-71.060823
4912,Bay Cove Orchardfield Residence,healthcare,66 Canal St,2203.0,42.363655,-71.059709
4913,Refined Lines Medical Spa,healthcare,90 Canal St,2203.0,42.364012,-71.059974
4914,37 Merrimac Street,park,37 Merrimac St,2203.0,42.36333084106445,-71.06027221679688
4915,Massachusetts Health Connector,healthcare,133 Portland St,2203.0,42.363861,-71.060999
4916,208 Friend Street,park,208 Friend St,2203.0,42.36401748657227,-71.06084442138672
4917,220 Friend Street Parking,park,220 Friend St,2203.0,42.36417007446289,-71.06078338623047
4918,MGH Center for Community Health Improvement,healthcare,101 Merrimac St Ste 603,2203.0,42.363846,-71.06166
4919,Massachusetts General Hospital-Harvard Center For Addiction Medicine,healthcare,101 Merrimac St Ste 320,2203.0,42.363846,-71.06166
4920,City of Boston Human Resources Office,healthcare,1 City Hall Ave,2203.0,42.360312,-71.057973
4921,MGH Center For Laryngeal Surgery & Voice Rehab,healthcare,1 Bowdoin Sq Ste 11,2203.0,42.361819,-71.062161
4922,Center For Connected Health,healthcare,25 New Chardon St Ste 300,2203.0,42.362117,-71.061755
4923,Alfred L Kraft DMD,healthcare,25 New Chardon St,2203.0,42.362119,-71.061794
4924,a WorldCare,healthcare,7 Bulfinch Pl Ste 301,2203.0,42.361807,-71.06129
4925,Drug Detox Of Boston,healthcare,,2203.0,42.3612,-71.0614
4926,Behavioural Health Of Boston,healthcare,,2203.0,42.3612,-71.0614
4927,Leslie L Miller DDS,healthcare,2 Center Plz,2203.0,42.359772,-71.06023
4928,Massachusetts League of Community Health Centers,healthcare,40 Court Street 10th Floor,2203.0,42.3590093420125,-71.059368888855
4929,Ficociello & Ficociello,healthcare,10 Tremont St Ste 402,2203.0,42.359041,-71.0596
4930,Boston Mart,grocery,42 Court St,2203.0,42.358962,-71.059252
4931,Better Oral Health For Ma CLTN,healthcare,40 Court St,2203.0,42.35894,-71.059207
4932,Carlo L Zelano Chirprctr Phys,healthcare,15 Court Sq,2203.0,42.358244,-71.058719
4933,One Medical,healthcare,28 State St Ste 2860,2203.0,42.359347,-71.057444
4934,"Katrina Reiser, NP, MPH",healthcare,28 State St Ste 2860,2203.0,42.35935,-71.057421
4935,"Shusmita Dhar, MD",healthcare,28 State St Ste 2860,2203.0,42.35935,-71.057421
4936,"Lee Orsky, PA-C",healthcare,28 State St Ste 2860,2203.0,42.35935,-71.057421
4937,"William Meikrantz, MD, PhD",healthcare,28 State St Ste 2860,2203.0,42.35935,-71.057421
4938,"Isabel Walls, PA-C",healthcare,28 State St Ste 2860,2203.0,42.359351,-71.057419
4939,Primary Care Progress,healthcare,24 School St Ste 2,2203.0,42.357489,-71.059199
4940,Health Leads,healthcare,24 School St Ste 6,2203.0,42.357447,-71.059155
4941,Nutraclick LLC,supermarket,24 School St,2203.0,42.357498,-71.059131
4942,Mental Health Legal Advisors Committee,healthcare,"24 School St, Ste 804",2203.0,42.357393,-71.058996
4943,Qiagen NV,healthcare,24 School St,2203.0,42.357515,-71.059135
4944,Reader's Park,park,10 School St,2203.0,42.35733413696289,-71.05899047851562
4945,Cardinal Cushing Memorial Park,park,New Chardon St,2203.0,42.3615233461795,-71.0624317465576
4946,Garden of Peace,park,64-98 Somerset St,2203.0,42.3601510070243,-71.0617802134224
4947,"Linda C Monahon, Psychologist",healthcare,13 Bowdoin St,2203.0,42.36085,-71.06307
4948,Boston Public Market,supermarket,100 Hanover St,2203.0,42.3619511,-71.057115
4949,Red Apple Farm,grocery,100 Hanover St,2203.0,42.3619511,-71.057115
4950,Stillman's Farm,grocery,Boston Public Market,2203.0,42.3619511,-71.057115
4951,Boston Public Market at City Hall,supermarket,1 City Hall Plz,2203.0,42.360408,-71.057992
4952,Restore Total Body,healthcare,45 School St,2203.0,42.358063,-71.059221
4953,Refresh Physical Therapy,healthcare,45 School St,2203.0,42.35802,-71.05942
4954,EyeBar Boston,healthcare,10 City Hall Ave,2203.0,42.357965,-71.059083
4955,Boston Massage Therapeutics,healthcare,15 Court Square,2203.0,42.3582189,-71.0586446
4956,Back Health Care,healthcare,15 Court Sq,2203.0,42.358229,-71.058641
4957,Boston Dental,healthcare,35 Court St,2203.0,42.359239,-71.058922
4958,Corner Stalk Farm,grocery,100 Hanover St,2203.0,42.3618656976739,-71.0570988328017
4959,Chestnut Farms In Boston Public Market,grocery,100 Hanover St,2203.0,42.3618656976739,-71.0570988328017
4960,Appleton Farms in Boston Public Market,grocery,100 Hanover St,2203.0,42.3618656976739,-71.0570988328017
4961,Dr Michael J Rudolph,healthcare,1 Soldiers Field Park,2163.0,42.36602020263672,-71.119873046875
4962,Harvard Life Lab,healthcare,127 Western Ave,2163.0,42.36375,-71.1247
4963,"Dr. Dental - Allston, MA",healthcare,127 N Harvard St,2163.0,42.36514282226562,-71.12737274169922
4964,Harvard Business School Health,healthcare,33 Harvard Way,2163.0,42.36564,-71.122762
4965,Cynthia A Austin,healthcare,65 N Harvard St,2163.0,42.36707305908203,-71.12491607666016
4966,Wilson Park,open space,Allston-Brighton,,42.3409848,-71.14593012769663
