INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192082883,3114,,INVESTIGATE PROPERTY,A1,61,0,2019-10-13 12:30:00,2019,10,Sunday,12,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
192082881,616,,LARCENY THEFT OF BICYCLE,D4, ,0,2019-10-13 11:20:00,2019,10,Sunday,11,,MASSACHUSETTS AVE,0,0,"(0, 0)"
192082879,613,,LARCENY SHOPLIFTING,A1,103,0,2019-10-13 09:30:00,2019,10,Sunday,9,,WASHINGTON ST,42.356800751725,-71.0589302477299,"(42.356800751725, -71.0589302477299)"
192082878,3018,,SICK/INJURED/MEDICAL - POLICE,D4,167,0,2019-10-13 11:24:00,2019,10,Sunday,11,,PUBLIC ALLEY 810,42.3395419898301,-71.0694087696754,"(42.3395419898301, -71.0694087696754)"
192082877,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,C6,222,0,2019-10-13 12:04:00,2019,10,Sunday,12,,I ST,42.3359923923008,-71.0399363000965,"(42.3359923923008, -71.0399363000965)"
192082875,1402,,VANDALISM,B2,294,0,2019-10-13 09:50:00,2019,10,Sunday,9,,WASHINGTON ST,42.3266651033325,-71.0874903113989,"(42.3266651033325, -71.0874903113989)"
192082874,2670,,HARASSMENT/ CRIMINAL HARASSMENT,B2,282,0,2019-10-13 11:55:00,2019,10,Sunday,11,,MALCOLM X BLVD,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192082873,613,,LARCENY SHOPLIFTING,D4,146,0,2019-10-13 10:47:00,2019,10,Sunday,10,,HUNTINGTON AVE,42.3479723982459,-71.0784958158727,"(42.3479723982459, -71.0784958158727)"
192082872,1402,,VANDALISM,B2,321,0,2019-10-13 10:35:00,2019,10,Sunday,10,,INTERVALE ST,42.3122609780474,-71.0817900106788,"(42.3122609780474, -71.0817900106788)"
192082871,2905,,VAL - VIOLATION OF AUTO LAW,C6,186,0,2019-10-13 10:57:00,2019,10,Sunday,10,,ALLSTATE RD,42.3280996604115,-71.0632167604899,"(42.3280996604115, -71.0632167604899)"
192082870,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,A1,84,0,2019-10-13 10:02:00,2019,10,Sunday,10,,"22 PRINCE ST
BOSTON  MA 02113
UNITED STATES",42.3647539195017,-71.0546954693875,"(42.3647539195017, -71.0546954693875)"
192082869,1402,,VANDALISM,B3,428,0,2019-10-13 10:00:00,2019,10,Sunday,10,,FLINT ST,42.2810249440885,-71.0868208189328,"(42.2810249440885, -71.0868208189328)"
192082868,3005,,SICK ASSIST,A1,111,0,2019-10-13 10:00:00,2019,10,Sunday,10,,BOYLSTON ST,42.3523118967664,-71.0637051009578,"(42.3523118967664, -71.0637051009578)"
192082867,3207,,PROPERTY - FOUND,B2,311,0,2019-10-13 10:00:00,2019,10,Sunday,10,,WOODBINE ST,42.318979194441,-71.079646533666,"(42.318979194441, -71.079646533666)"
192082865,724,,AUTO THEFT,E5,748,0,2019-10-12 07:00:00,2019,10,Saturday,7,,BRYON RD,42.3018834727481,-71.1667521125852,"(42.3018834727481, -71.1667521125852)"
192082863,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,282,0,2019-10-13 08:30:00,2019,10,Sunday,8,,SONOMA ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192082862,3207,,PROPERTY - FOUND,C6,200,0,2019-10-13 09:46:00,2019,10,Sunday,9,,W BROADWAY,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
192082861,3115,,INVESTIGATE PERSON,A15, ,0,2019-10-13 02:00:00,2019,10,Sunday,2,,CHARLES RIVER AVE,42.3705628459503,-71.0607732443718,"(42.3705628459503, -71.0607732443718)"
192082860,3410,,TOWED MOTOR VEHICLE,C11,335,0,2019-10-13 08:47:00,2019,10,Sunday,8,,BARRY ST,42.3087040072233,-71.0684448419022,"(42.3087040072233, -71.0684448419022)"
192082858,3110,,SERVICE TO OTHER AGENCY,E18,520,0,2019-10-12 12:00:00,2019,10,Saturday,12,,TAUNTON AVE,42.2562159204022,-71.1240194732902,"(42.2562159204022, -71.1240194732902)"
192082856,3006,,SICK/INJURED/MEDICAL - PERSON,D14,797,0,2019-10-13 09:00:00,2019,10,Sunday,9,,COMMONWEALTH AVE,42.351705713874,-71.1198995550847,"(42.351705713874, -71.1198995550847)"
192082855,617,,LARCENY THEFT FROM BUILDING,B3,467,0,2019-10-13 08:24:00,2019,10,Sunday,8,,HARVARD ST,42.285080400938,-71.0970032069391,"(42.285080400938, -71.0970032069391)"
192082854,3207,,PROPERTY - FOUND,C6,200,0,2019-10-13 08:30:00,2019,10,Sunday,8,,"101 W BROADWAY
SOUTH BOSTON  MA 02127
UNITED STATE",42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
192082853,423,,ASSAULT - AGGRAVATED,B2,171,0,2019-10-13 07:43:00,2019,10,Sunday,7,,WARREN ST,42.3355595408121,-71.0743636377437,"(42.3355595408121, -71.0743636377437)"
192082852,3410,,TOWED MOTOR VEHICLE,A7,23,0,2019-10-13 07:51:00,2019,10,Sunday,7,,MARION ST,42.3775607392985,-71.0368812552826,"(42.3775607392985, -71.0368812552826)"
192082850,3005,,SICK ASSIST,B3,444,0,2019-10-13 07:50:00,2019,10,Sunday,7,,GLENWAY ST,42.2969339070497,-71.0806657644263,"(42.2969339070497, -71.0806657644263)"
192082849,1402,,VANDALISM,D4,179,0,2019-10-13 00:00:00,2019,10,Sunday,0,,MASSACHUSETTS AVE,42.333312848499,-71.0732293159856,"(42.333312848499, -71.0732293159856)"
192082848,3410,,TOWED MOTOR VEHICLE,B2,318,0,2019-10-13 08:10:00,2019,10,Sunday,8,,SEAVER ST,42.3087885507829,-71.0905561826057,"(42.3087885507829, -71.0905561826057)"
192082846,3207,,PROPERTY - FOUND,D4,626,0,2019-10-13 06:13:00,2019,10,Sunday,6,,JERSEY ST,42.3424189941327,-71.0967830630652,"(42.3424189941327, -71.0967830630652)"
192082845,3006,,SICK/INJURED/MEDICAL - PERSON,A7,12,0,2019-10-13 05:51:00,2019,10,Sunday,5,,BRANDYWYNE DR,42.3859371466518,-71.0132838363703,"(42.3859371466518, -71.0132838363703)"
192082844,301,,ROBBERY,A1, ,0,2019-10-13 04:30:00,2019,10,Sunday,4,,"BEACH ST & HARRISON AVE
BOSTON  MA 02111
UNITED ST",42.351495969836,-71.0611719650246,"(42.351495969836, -71.0611719650246)"
192082843,3201,,PROPERTY - LOST/ MISSING,A1,379,0,2019-10-13 04:00:00,2019,10,Sunday,4,,UNION ST,42.2838859590525,-71.0539631868208,"(42.2838859590525, -71.0539631868208)"
192082840,3006,,SICK/INJURED/MEDICAL - PERSON,B3,426,0,2019-10-13 04:07:00,2019,10,Sunday,4,,RIVER ST,42.268714412421,-71.0922113857272,"(42.268714412421, -71.0922113857272)"
192082838,3115,,INVESTIGATE PERSON,D4,627,0,2019-10-13 03:28:00,2019,10,Sunday,3,,BROOKLINE AVE,42.3441071760089,-71.1018025992601,"(42.3441071760089, -71.1018025992601)"
192082837,3115,,INVESTIGATE PERSON,E5,559,0,2019-10-13 03:30:00,2019,10,Sunday,3,,WASHINGTON ST,42.2839024364831,-71.130862626435,"(42.2839024364831, -71.130862626435)"
192082836,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,340,0,2019-10-13 04:03:00,2019,10,Sunday,4,,DRAPER ST,42.3054071480068,-71.0654713515291,"(42.3054071480068, -71.0654713515291)"
192082835,301,,ROBBERY,E5,560,0,2019-10-13 04:04:00,2019,10,Sunday,4,,KITTREDGE ST,42.2847425441625,-71.1295334745675,"(42.2847425441625, -71.1295334745675)"
192082834,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4, ,0,2019-10-13 02:15:00,2019,10,Sunday,2,,PUBLIC ALLEY NO. 427,42.3510102529066,-71.0839422585949,"(42.3510102529066, -71.0839422585949)"
192082833,3008,,SUICIDE / SUICIDE ATTEMPT,D4, ,0,2019-10-13 00:39:00,2019,10,Sunday,0,,"BOYLSTON ST & DARTMOUTH ST
BOSTON  MA 02116
UNITED",42.3500960105354,-71.077320984294,"(42.3500960105354, -71.077320984294)"
192082830,3410,,TOWED MOTOR VEHICLE,D14,796,0,2019-10-13 02:50:00,2019,10,Sunday,2,,COMMONWEALTH AVE,42.3504327263599,-71.1271047962809,"(42.3504327263599, -71.1271047962809)"
192082829,3006,,SICK/INJURED/MEDICAL - PERSON,E5,669,0,2019-10-13 03:44:00,2019,10,Sunday,3,,HACKENSACK RD,42.2996585303553,-71.1419056800408,"(42.2996585303553, -71.1419056800408)"
192082828,3115,,INVESTIGATE PERSON,D4,624,0,2019-10-13 02:30:00,2019,10,Sunday,2,,BROOKLINE AVE,42.3474624065214,-71.0982659659703,"(42.3474624065214, -71.0982659659703)"
192082827,423,,ASSAULT - AGGRAVATED,B3,171,1,2019-10-13 02:42:00,2019,10,Sunday,2,,WALK HILL ST,42.3355595408121,-71.0743636377437,"(42.3355595408121, -71.0743636377437)"
192082826,3801,,M/V ACCIDENT - OTHER,A1, ,0,2019-10-13 02:35:00,2019,10,Sunday,2,,"ALBANY ST & KNEELAND ST
BOSTON  MA 02111
UNITED ST",42.3501430252085,-71.0597389632696,"(42.3501430252085, -71.0597389632696)"
192082825,3301,,VERBAL DISPUTE,B3,438,0,2019-10-13 02:09:00,2019,10,Sunday,2,,MALLARD AVE,42.2910450070758,-71.0769441027882,"(42.2910450070758, -71.0769441027882)"
192082824,1402,,VANDALISM,B2,298,0,2019-10-13 01:40:00,2019,10,Sunday,1,,CIRCUIT ST,42.3236551813442,-71.0851820972696,"(42.3236551813442, -71.0851820972696)"
192082823,801,,ASSAULT - SIMPLE,A1,121,0,2019-10-13 02:11:00,2019,10,Sunday,2,,WARRENTON ST,42.3506617390447,-71.0660223169682,"(42.3506617390447, -71.0660223169682)"
192082822,423,,ASSAULT - AGGRAVATED,A1,75,1,2019-10-13 02:12:00,2019,10,Sunday,2,,FRIEND ST,42.3643925550698,-71.0609318528017,"(42.3643925550698, -71.0609318528017)"
192082821,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2019-10-13 01:24:00,2019,10,Sunday,1,,"COLUMBIA RD & STOUGHTON ST
DORCHESTER  MA 02125
UN",42.3169850334212,-71.0650299574142,"(42.3169850334212, -71.0650299574142)"
192082820,801,,ASSAULT - SIMPLE,D4,905,0,2019-10-13 01:48:00,2019,10,Sunday,1,,WASHINGTON ST,42.3402857372221,-71.071454487991,"(42.3402857372221, -71.071454487991)"
192082819,3410,,TOWED MOTOR VEHICLE,A7, ,0,2019-10-13 01:05:00,2019,10,Sunday,1,,"SARATOGA ST & BYRON ST
EAST BOSTON  MA 02128
UNITE",42.3839679699673,-71.0166339584857,"(42.3839679699673, -71.0166339584857)"
192082818,3006,,SICK/INJURED/MEDICAL - PERSON,B3,428,0,2019-10-13 00:14:00,2019,10,Sunday,0,,ASTORIA ST,42.2802047679882,-71.0869124043589,"(42.2802047679882, -71.0869124043589)"
192082813,3801,,M/V ACCIDENT - OTHER,E18,480,0,2019-10-13 01:35:00,2019,10,Sunday,1,,CUMMINS HWY,42.2703598221368,-71.1001259428541,"(42.2703598221368, -71.1001259428541)"
192082812,801,,ASSAULT - SIMPLE,D4,143,0,2019-10-13 00:55:00,2019,10,Sunday,0,,HUNTINGTON AVE,42.3474989903015,-71.0792550560064,"(42.3474989903015, -71.0792550560064)"
192082811,3006,,SICK/INJURED/MEDICAL - PERSON,A1,94,0,2019-10-13 01:30:00,2019,10,Sunday,1,,CHATHAM ST,42.3596952456681,-71.0540130119679,"(42.3596952456681, -71.0540130119679)"
192082810,3114,,INVESTIGATE PROPERTY,D4,273,1,2019-10-13 01:24:00,2019,10,Sunday,1,,NORTHAMPTON ST,42.3379893238422,-71.0800374587471,"(42.3379893238422, -71.0800374587471)"
192082809,3005,,SICK ASSIST,E13,641,0,2019-10-13 00:27:00,2019,10,Sunday,0,,CENTRE ST,42.3167481094731,-71.1135624913769,"(42.3167481094731, -71.1135624913769)"
192082808,613,,LARCENY SHOPLIFTING,A1, ,0,2019-10-13 01:10:00,2019,10,Sunday,1,,MILK ST.,0,0,"(0, 0)"
192082807,3410,,TOWED MOTOR VEHICLE,C6,200,0,2019-10-13 00:42:00,2019,10,Sunday,0,,W FIRST ST,42.3412875043904,-71.054679326494,"(42.3412875043904, -71.054679326494)"
192082806,2101,,OPERATING UNDER THE INFLUENCE (OUI) ALCOHOL,D14, ,0,2019-10-13 00:40:00,2019,10,Sunday,0,,ALLSTON ST,42.3489782303131,-71.1373952500223,"(42.3489782303131, -71.1373952500223)"
192082804,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,E5,564,0,2019-10-13 01:01:00,2019,10,Sunday,1,,WASHINGTON ST,42.2949239546373,-71.1191066216794,"(42.2949239546373, -71.1191066216794)"
192082803,423,,ASSAULT - AGGRAVATED,C11,395,0,2019-10-13 00:39:00,2019,10,Sunday,0,,DORCHESTER AVE,42.2843981982829,-71.0646837328861,"(42.2843981982829, -71.0646837328861)"
192082801,3805,,M/V ACCIDENT - POLICE VEHICLE,B2,586,0,2019-10-13 00:53:00,2019,10,Sunday,0,,HILLSIDE ST,42.3301312416057,-71.1013800796729,"(42.3301312416057, -71.1013800796729)"
192082800,801,,ASSAULT - SIMPLE,D4,150,0,2019-10-13 00:30:00,2019,10,Sunday,0,,DARTMOUTH ST,42.3445452901319,-71.0745898279325,"(42.3445452901319, -71.0745898279325)"
192082798,3007,,SUDDEN DEATH,B2,330,0,2019-10-12 22:27:00,2019,10,Saturday,22,,PASADENA RD,42.305113750186,-71.0824322968475,"(42.305113750186, -71.0824322968475)"
192082797,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3, ,0,2019-10-12 23:44:00,2019,10,Saturday,23,,"WASHINGTON ST & FENELON ST
DORCHESTER  MA 02121
UN",42.3037520260778,-71.0788169983232,"(42.3037520260778, -71.0788169983232)"
192082795,423,,ASSAULT - AGGRAVATED,D4,143,0,2019-10-11 01:00:00,2019,10,Friday,1,,BOYLSTON ST,42.348623815555,-71.0827763708641,"(42.348623815555, -71.0827763708641)"
192082794,3801,,M/V ACCIDENT - OTHER,E18, ,0,2019-10-12 23:15:00,2019,10,Saturday,23,,ROSEWOOD ST,42.2676132009795,-71.0984867559302,"(42.2676132009795, -71.0984867559302)"
192082793,3005,,SICK ASSIST,E5,822,0,2019-10-12 22:59:00,2019,10,Saturday,22,,CROWN POINT DR,42.2578406023436,-71.1481394817728,"(42.2578406023436, -71.1481394817728)"
192082792,3502,,MISSING PERSON - LOCATED,B3,465,0,2019-10-12 23:48:00,2019,10,Saturday,23,,ATHELWOLD ST,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192082791,801,,ASSAULT - SIMPLE,C6,256,0,2019-10-12 22:58:00,2019,10,Saturday,22,,WILLIAM T MORRISSEY BLVD,42.3192852280245,-71.0502716742169,"(42.3192852280245, -71.0502716742169)"
192082790,3018,,SICK/INJURED/MEDICAL - POLICE,C6,206,0,2019-10-12 22:48:00,2019,10,Saturday,22,,SEAPORT BLVD,42.3527561677271,-71.0474812747929,"(42.3527561677271, -71.0474812747929)"
192082789,3410,,TOWED MOTOR VEHICLE,E5,668,0,2019-10-12 10:30:00,2019,10,Saturday,10,,CORNELL ST,42.2787998156687,-71.1344455560747,"(42.2787998156687, -71.1344455560747)"
192082788,3201,,PROPERTY - LOST/ MISSING,A1,143,0,2019-10-12 20:00:00,2019,10,Saturday,20,,QUINCY MARKET BUILDING,42.3457782028852,-71.0842959466965,"(42.3457782028852, -71.0842959466965)"
192082787,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D14,768,0,2019-10-12 22:47:00,2019,10,Saturday,22,,VINELAND ST,42.3575782589384,-71.1508436144334,"(42.3575782589384, -71.1508436144334)"
192082786,3301,,VERBAL DISPUTE,E18,501,0,2019-10-12 21:47:00,2019,10,Saturday,21,,HARDING RD,42.2817323228529,-71.1177118732532,"(42.2817323228529, -71.1177118732532)"
192082785,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,470,0,2019-10-12 22:45:00,2019,10,Saturday,22,,ORLANDO ST,42.2754432648159,-71.0981729399865,"(42.2754432648159, -71.0981729399865)"
192082783,3502,,MISSING PERSON - LOCATED,B3,448,0,2019-10-12 12:30:00,2019,10,Saturday,12,,MILLET ST,42.2936874796953,-71.0769242185875,"(42.2936874796953, -71.0769242185875)"
192082782,3018,,SICK/INJURED/MEDICAL - POLICE,A1,77,0,2019-10-12 22:42:00,2019,10,Saturday,22,,HANOVER ST,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192082779,3111,,LICENSE PREMISE VIOLATION,C6,193,0,2019-10-12 22:38:00,2019,10,Saturday,22,,OLD COLONY AVE,42.3297118322284,-71.0526838808277,"(42.3297118322284, -71.0526838808277)"
192082778,801,,ASSAULT - SIMPLE,C11,379,0,2019-10-12 22:20:00,2019,10,Saturday,22,,MINOT ST,42.2836590312246,-71.0551016614479,"(42.2836590312246, -71.0551016614479)"
192082777,3114,,INVESTIGATE PROPERTY,B2,282,0,2019-10-12 11:30:00,2019,10,Saturday,11,,REGENT ST,42.3286628355561,-71.0856340118355,"(42.3286628355561, -71.0856340118355)"
192082776,3502,,MISSING PERSON - LOCATED,C11,355,0,2019-10-12 22:30:00,2019,10,Saturday,22,,DORCHESTER AVE,42.2975553295965,-71.0597091024257,"(42.2975553295965, -71.0597091024257)"
192082775,3410,,TOWED MOTOR VEHICLE,C11,253,0,2019-10-12 21:52:00,2019,10,Saturday,21,,BEACH ST,42.3017894920713,-71.0551418298007,"(42.3017894920713, -71.0551418298007)"
192082774,3803,,M/V ACCIDENT - PERSONAL INJURY,E18, ,0,2019-10-12 21:59:00,2019,10,Saturday,21,,"HYDE PARK AVE & AMERICAN LEGION HWY
HYDE PARK  MA ",42.2725859533369,-71.1201439734722,"(42.2725859533369, -71.1201439734722)"
192082773,3115,,INVESTIGATE PERSON,B2,326,0,2019-10-12 21:30:00,2019,10,Saturday,21,,FAYSTON ST,42.3122432699369,-71.0754990066027,"(42.3122432699369, -71.0754990066027)"
192082771,3301,,VERBAL DISPUTE,B2,318,0,2019-10-12 21:48:00,2019,10,Saturday,21,,HUTCHINGS ST,42.3102689103549,-71.0893105505809,"(42.3102689103549, -71.0893105505809)"
192082770,1602,,PROSTITUTION - SOLICITING,C11,253,0,2019-10-12 21:40:00,2019,10,Saturday,21,,FREEPORT ST,42.3034065847586,-71.0534392133796,"(42.3034065847586, -71.0534392133796)"
192082768,3114,,INVESTIGATE PROPERTY,C6,223,0,2019-10-12 20:23:00,2019,10,Saturday,20,,E BROADWAY,42.3357183829838,-71.0302559196664,"(42.3357183829838, -71.0302559196664)"
192082767,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2019-10-12 17:30:00,2019,10,Saturday,17,,"40 NEW SUDBURY ST
BOSTON  MA 02114
UNITED STATES",42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192082766,3115,,INVESTIGATE PERSON,A7,907,0,2019-10-12 20:00:00,2019,10,Saturday,20,,SUMNER ST,42.3702613175456,-71.0429004749343,"(42.3702613175456, -71.0429004749343)"
192082765,301,,ROBBERY,B2, ,0,2019-10-12 20:58:00,2019,10,Saturday,20,,"HUMBOLDT AVE & CRAWFORD ST
ROXBURY  MA 02121
UNITE",42.313265970549,-71.0893989732103,"(42.313265970549, -71.0893989732103)"
192082763,801,,ASSAULT - SIMPLE,D4, ,0,2019-10-12 20:37:00,2019,10,Saturday,20,,"DARTMOUTH ST & SAINT JAMES AVE
BOSTON  MA 02116
UN",42.3492830258214,-71.0768989493116,"(42.3492830258214, -71.0768989493116)"
192082762,724,,AUTO THEFT,D4,136,0,2019-10-12 15:00:00,2019,10,Saturday,15,,FAIRFIELD ST,42.3510588188272,-71.0828616923735,"(42.3510588188272, -71.0828616923735)"
192082760,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,435,0,2019-10-12 19:50:00,2019,10,Saturday,19,,EDSON ST,42.2862370827051,-71.0776827921078,"(42.2862370827051, -71.0776827921078)"
192082757,613,,LARCENY SHOPLIFTING,E13,574,0,2019-10-12 20:15:00,2019,10,Saturday,20,,GREEN ST,42.3099905229386,-71.1058812237602,"(42.3099905229386, -71.1058812237602)"
192082756,3111,,LICENSE PREMISE VIOLATION,C6,214,0,2019-10-12 20:27:00,2019,10,Saturday,20,,W BROADWAY,42.3381302134551,-71.0497838136396,"(42.3381302134551, -71.0497838136396)"
192082755,3115,,INVESTIGATE PERSON,D4,157,0,2019-10-12 19:15:00,2019,10,Saturday,19,,RUTLAND ST,42.3402038736265,-71.0764511111331,"(42.3402038736265, -71.0764511111331)"
192082754,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,2019-10-12 20:15:00,2019,10,Saturday,20,,BLAGDEN ST,42.3489261629612,-71.0781888441852,"(42.3489261629612, -71.0781888441852)"
192082753,3502,,MISSING PERSON - LOCATED,B2,321,0,2019-10-11 06:00:00,2019,10,Friday,6,,SUNDERLAND ST,42.3105176281834,-71.0826022579574,"(42.3105176281834, -71.0826022579574)"
192082752,3801,,M/V ACCIDENT - OTHER,B3,464,0,2019-10-12 19:06:00,2019,10,Saturday,19,,HARVARD ST,42.2896811516111,-71.0921254531338,"(42.2896811516111, -71.0921254531338)"
192082751,724,,AUTO THEFT,E18,493,0,2019-10-12 16:00:00,2019,10,Saturday,16,,METROPOLITAN AVE,42.2620921359283,-71.1167096361741,"(42.2620921359283, -71.1167096361741)"
192082750,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2, ,0,2019-10-11 22:30:00,2019,10,Friday,22,,PEQUOT ST,42.3324929998174,-71.1059357670639,"(42.3324929998174, -71.1059357670639)"
192082749,613,,LARCENY SHOPLIFTING,A1,97,0,2019-10-12 19:00:00,2019,10,Saturday,19,,WASHINGTON ST,42.3578383114654,-71.0579549505141,"(42.3578383114654, -71.0579549505141)"
192082748,3005,,SICK ASSIST,D14,763,0,2019-10-12 19:38:00,2019,10,Saturday,19,,BENNETT ST,42.3518827120686,-71.1564776042905,"(42.3518827120686, -71.1564776042905)"
192082747,3111,,LICENSE PREMISE VIOLATION,A1,61,0,2019-10-12 19:04:00,2019,10,Saturday,19,,LEGENDS WAY,42.3664354633178,-71.0613541253703,"(42.3664354633178, -71.0613541253703)"
192082746,3114,,INVESTIGATE PROPERTY,E13,574,0,2019-10-12 16:00:00,2019,10,Saturday,16,,WASHINGTON ST,42.3097185676727,-71.1042943178765,"(42.3097185676727, -71.1042943178765)"
192082744,3821,,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,C6,206,0,2019-10-12 19:10:00,2019,10,Saturday,19,,SUMMER ST,42.3502263710745,-71.0501339956762,"(42.3502263710745, -71.0501339956762)"
192082743,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C11,357,0,2019-10-12 18:52:00,2019,10,Saturday,18,,GREENBRIER ST,42.2993750511174,-71.0719461401062,"(42.2993750511174, -71.0719461401062)"
192082742,1402,,VANDALISM,A1,100,0,2019-10-12 18:24:00,2019,10,Saturday,18,,WATER ST,42.3581462938414,-71.0546499586178,"(42.3581462938414, -71.0546499586178)"
192082741,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),,249,0,2019-10-12 18:05:00,2019,10,Saturday,18,,UNKNOWN,42.3135188586504,-71.0535630034927,"(42.3135188586504, -71.0535630034927)"
192082740,1109,,FRAUD - WIRE,B2,319,0,2019-10-10 18:05:00,2019,10,Thursday,18,,SONOMA ST,42.3084531077249,-71.0871866418235,"(42.3084531077249, -71.0871866418235)"
192082737,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2019-10-11 18:42:00,2019,10,Friday,18,,LEGENDS WAY,42.3618385665647,-71.0597648909416,"(42.3618385665647, -71.0597648909416)"
192082736,2646,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,B2,280,0,2019-10-12 16:33:00,2019,10,Saturday,16,,WARREN ST,42.3290246889548,-71.0834150475312,"(42.3290246889548, -71.0834150475312)"
192082735,3114,,INVESTIGATE PROPERTY,A1, ,0,2019-10-12 17:09:00,2019,10,Saturday,17,,"UTICA ST & TUFTS ST
BOSTON  MA 02111
UNITED STATES",42.3516469947599,-71.0578700040168,"(42.3516469947599, -71.0578700040168)"
192082734,2610,,TRESPASSING,B2,280,0,2019-10-12 18:13:00,2019,10,Saturday,18,,WARREN ST,42.3290246889548,-71.0834150475312,"(42.3290246889548, -71.0834150475312)"
192082733,2646,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,B2,280,0,2019-10-12 18:20:00,2019,10,Saturday,18,,WASHINGTON ST,42.3304411329478,-71.0837348099027,"(42.3304411329478, -71.0837348099027)"
192082732,3005,,SICK ASSIST,B2,326,0,2019-10-12 17:31:00,2019,10,Saturday,17,,FAYSTON ST,42.3122432699369,-71.0754990066027,"(42.3122432699369, -71.0754990066027)"
192082731,3111,,LICENSE PREMISE VIOLATION,A1,76,0,2019-10-12 18:20:00,2019,10,Saturday,18,,CANAL ST,42.3648952700273,-71.0605024901577,"(42.3648952700273, -71.0605024901577)"
192082729,3006,,SICK/INJURED/MEDICAL - PERSON,B2,587,0,2019-10-12 16:38:00,2019,10,Saturday,16,,ALLEGHANY ST,42.3305697670961,-71.0995908942997,"(42.3305697670961, -71.0995908942997)"
192082728,3006,,SICK/INJURED/MEDICAL - PERSON,A1,113,0,2019-10-12 17:50:00,2019,10,Saturday,17,,CHAUNCY ST,42.3540814502485,-71.0597743606045,"(42.3540814502485, -71.0597743606045)"
192082727,2610,,TRESPASSING,A1, ,0,2019-10-12 17:10:00,2019,10,Saturday,17,,TAMWORTH ST,42.3518107755287,-71.0642293093603,"(42.3518107755287, -71.0642293093603)"
192082725,3114,,INVESTIGATE PROPERTY,B3,465,0,2019-10-12 18:04:00,2019,10,Saturday,18,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192082724,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,B3,465,0,2019-10-12 18:03:00,2019,10,Saturday,18,,BLUE HILL AVE,42.2848257658049,-71.091373689388,"(42.2848257658049, -71.091373689388)"
192082723,3410,,TOWED MOTOR VEHICLE,B3, ,0,2019-10-12 10:00:00,2019,10,Saturday,10,,"FOTTLER RD & HAZLETON ST
MATTAPAN  MA 02126
UNITED",42.2792249912307,-71.0946030457391,"(42.2792249912307, -71.0946030457391)"
